iteration,prior mass,worst L,evidence
1973,7.290205055072605e-18,3.3456601426569143e-41,1.2590277774796635e-58
1974,7.145849323116396e-18,3.3867394314602443e-41,1.3079173024370034e-58
1975,7.004352026168645e-18,4.1486197538316e-41,1.366619150560125e-58
1976,6.865656563423968e-18,5.376192733772755e-41,1.4411845044616436e-58
1977,6.729707454848017e-18,5.580194460082143e-41,1.5170467507145062e-58
1978,6.596450318984587e-18,6.297938388694844e-41,1.600971273866688e-58
1979,6.465831851202641e-18,8.559942341444706e-41,1.7127799291608192e-58
1980,6.33779980237337e-18,8.715299466104139e-41,1.8243636938414153e-58
1981,6.212302957970218e-18,9.430105382027455e-41,1.942708540624778e-58
1982,6.08929111758202e-18,1.1042825669288008e-40,2.078548371491293e-58
1983,5.968715074832529e-18,1.2494013243791831e-40,2.2291962389909083e-58
1984,5.850526597696858e-18,1.2741829144283192e-40,2.3797899772394824e-58
1985,5.7346784092083264e-18,1.277846742836497e-40,2.5278262075630607e-58
1986,5.6211241685469185e-18,1.3130104878815651e-40,2.6769241164949166e-58
1987,5.50981845250221e-18,1.367690858374952e-40,2.8291559268141423e-58
1988,5.4007167373037675e-18,1.4375329061002598e-40,2.9859932325238827e-58
1989,5.2937753808107246e-18,1.6740294424687449e-40,3.165016211910783e-58
1990,5.188951605054656e-18,2.1840763703654193e-40,3.3939593435920964e-58
1991,5.086203479127516e-18,2.3655203568139412e-40,3.637012127097228e-58
1992,4.9854899024089786e-18,2.6907616060696803e-40,3.9080083525414215e-58
1993,4.886770588125526e-18,2.974623339515484e-40,4.201661128869944e-58
1994,4.7900060472350975e-18,3.1550641278564297e-40,4.506959460681831e-58
1995,4.6951575726311964e-18,3.4034843962591297e-40,4.829774764005189e-58
1996,4.60218722365925e-18,3.6777201739327505e-40,5.1716936919968846e-58
1997,4.511057810940114e-18,4.237519898433663e-40,5.557856391726796e-58
1998,4.421732881493562e-18,4.630193305911361e-40,5.971448082101228e-58
1999,4.334176704156863e-18,5.732289215993871e-40,6.473345413242034e-58
2000,4.248354255291589e-18,5.916942299935427e-40,6.981151891217018e-58
2001,4.164231204773911e-18,6.734124320437031e-40,7.547646971617464e-58
2002,4.081773902261995e-18,7.158492083641918e-40,8.137916918887484e-58
2003,4.0009493637353324e-18,7.634251490994313e-40,8.754951772643583e-58
2004,3.921725258300895e-18,8.27334572475486e-40,9.410400186637111e-58
2005,3.8440698952601175e-18,8.65877447365366e-40,1.0082800461876905e-57
2006,3.76795221143242e-18,9.336025274455675e-40,1.0793437081925314e-57
2007,3.6933417587293016e-18,9.659879782497308e-40,1.1514165085555141e-57
2008,3.620208691974914e-18,1.0950606525304282e-39,1.231501652357125e-57
2009,3.548523756967384e-18,1.1347810025519574e-39,1.3128483547728418e-57
2010,3.478258278776922e-18,1.1655480750902721e-39,1.3947461476230324e-57
2011,3.4093841502753904e-18,1.2958531071851723e-39,1.4839969010464128e-57
2012,3.3418738208930063e-18,1.4448250865284861e-39,1.5815375185378823e-57
2013,3.275700285597915e-18,1.4889859595339365e-39,1.6800689834849965e-57
2014,3.2108370740936256e-18,1.6217656185338345e-39,1.7852619098103415e-57
2015,3.1472582402307286e-18,1.6623523276853355e-39,1.8909523322738475e-57
2016,3.0849383516279037e-18,1.840055074675481e-39,2.005624359550686e-57
2017,3.0238524794987903e-18,1.930758224433493e-39,2.1235664095606645e-57
2018,2.9639761886800687e-18,2.3511693571287125e-39,2.26434570975217e-57
2019,2.9052855278570074e-18,2.576976967690785e-39,2.4155901909117508e-57
2020,2.847757019982766e-18,2.6359263817014722e-39,2.567231102517385e-57
2021,2.7913676528870976e-18,2.659608639588816e-39,2.71720475042597e-57
2022,2.7360948700713354e-18,2.679859498050652e-39,2.865328042438481e-57
2023,2.6819165616853336e-18,2.9659878987723404e-39,3.026020249487318e-57
2024,2.6288110556833893e-18,3.509272457814833e-39,3.2123819390582615e-57
2025,2.576757109154981e-18,5.442281773408243e-39,3.495674183483785e-57
2026,2.5257338998274543e-18,6.928649889334247e-39,3.8491961371444314e-57
2027,2.475721017736778e-18,6.93253899940287e-39,4.195912392710583e-57
2028,2.4266984570632322e-18,8.333546359711205e-39,4.6044441747553306e-57
2029,2.3786466081289395e-18,8.520620416749144e-39,5.0138757398474103e-57
2030,2.331546249553593e-18,8.87325375543108e-39,5.431809173458255e-57
2031,2.2853785405657818e-18,9.293910537546106e-39,5.860887730514435e-57
2032,2.240125013466301e-18,1.0306311739121903e-38,6.327284688096483e-57
2033,2.1957675662409545e-18,1.1287880717324827e-38,6.827986261301227e-57
2034,2.1522884553193797e-18,1.3913483557781824e-38,7.43293215621553e-57
2035,2.1096702884774952e-18,1.4802793164847213e-38,8.063800065040896e-57
2036,2.0678960178803286e-18,1.6032904217794713e-38,8.733562944293506e-57
2037,2.0269489332626143e-18,1.6702548810952035e-38,9.417483623787064e-57
2038,1.9868126552445653e-18,1.6933530049322378e-38,1.0097132493673653e-56
2039,1.9474711287797884e-18,1.7267393503297227e-38,1.0776458112161338e-56
2040,1.9089086167331654e-18,1.756414491449342e-38,1.145377566201512e-56
2041,1.8711096935856765e-18,1.9092478487039987e-38,1.217545078904183e-56
2042,1.8340592392640838e-18,2.0381823827592828e-38,1.2930606621756808e-56
2043,1.797742433092659e-18,2.07478762944553e-38,1.3684103223611243e-56
2044,1.762144747864677e-18,2.1382921596849543e-38,1.4445285735870509e-56
2045,1.7272519440314302e-18,2.1814222729206444e-38,1.5206445130335463e-56
2046,1.6930500640061164e-18,2.200987834147551e-38,1.5959224348742362e-56
2047,1.6595254265807192e-18,2.4967427018902535e-38,1.6796248286996136e-56
2048,1.626664621453243e-18,2.6604850718937137e-38,1.7670505101916726e-56
2049,1.5944545038635104e-18,2.773343039103887e-38,1.8563802155978752e-56
2050,1.5628821893349888e-18,2.8864627451816903e-38,1.9475125252636114e-56
2051,1.5319350485209083e-18,3.037066869783602e-38,2.041501061344583e-56
2052,1.50160070215232e-18,3.134125903099006e-38,2.1365727220519526e-56
2053,1.4718670160861917e-18,3.1775982207706624e-38,2.2310544299926354e-56
2054,1.4427220964516637e-18,3.2298067467134647e-38,2.3251868880606557e-56
2055,1.4141542848922569e-18,3.608608225891807e-38,2.428276927849658e-56
2056,1.386152153902459e-18,3.7089071324095387e-38,2.5321342312003855e-56
2057,1.3587045022564874e-18,3.8228510887869263e-38,2.6370625161798325e-56
2058,1.3318003505277295e-18,4.063404072607593e-38,2.74638495588452e-56
2059,1.3054289366967482e-18,4.199987993356406e-38,2.8571445773424746e-56
2060,1.2795797118463968e-18,4.3741884476830666e-38,2.9702139580644438e-56
2061,1.2542423359420833e-18,4.5823961326099665e-38,3.086319851418855e-56
2062,1.229406673695592e-18,5.014002342857249e-38,3.210845920109174e-56
2063,1.205062790510895e-18,5.288180797980332e-38,3.339580775714765e-56
2064,1.181200948510112e-18,5.515682802520828e-38,3.471195127274953e-56
2065,1.1578116026382975e-18,5.626802948754503e-38,3.6028023675959177e-56
2066,1.1348853968452237e-18,5.637963565865153e-38,3.732059480560794e-56
2067,1.1124131603428953e-18,5.805470165142969e-38,3.862521379119098e-56
2068,1.0903859039370852e-18,6.528634287138631e-38,4.006329280541664e-56
2069,1.0687948164315146e-18,7.122067574640127e-38,4.160102464766306e-56
2070,1.0476312611033119e-18,7.415125444276983e-38,4.317032882371826e-56
2071,1.0268867722481461e-18,7.916989102915043e-38,4.481266774583716e-56
2072,1.006553051793893e-18,9.758074928933864e-38,4.679684742360313e-56
2073,9.866219659812365e-19,1.0317342018124742e-37,4.885320571482083e-56
2074,9.670855421101146e-19,1.0670050580194878e-37,5.09377520234308e-56
2075,9.479359653504757e-19,1.2424167771466486e-37,5.331692756757411e-56
2076,9.291655756162917e-19,1.2435258856589258e-37,5.565107411941055e-56
2077,9.107668645014003e-19,1.3436626712361187e-37,5.81232402518042e-56
2078,8.927324722760231e-19,1.3527414162960828e-37,6.056282717990378e-56
2079,8.750551849428212e-19,1.3755873244421659e-37,6.299449241851125e-56
2080,8.57727931351148e-19,1.4932336454992194e-37,6.558185622322961e-56
2081,8.407437803685463e-19,1.5929327200809347e-37,6.8287317205527705e-56
2082,8.240959381081525e-19,1.673040750247635e-37,7.107256905606105e-56
2083,8.077777452111002e-19,1.731111280862665e-37,7.389742983679908e-56
2084,7.917826741826402e-19,1.7661217951605262e-37,7.672235419264948e-56
2085,7.761043267810964e-19,1.824373418859066e-37,7.958267021775094e-56
2086,7.607364314584661e-19,2.020385517483924e-37,8.268757753215605e-56
2087,7.456728408517017e-19,2.089362961058966e-37,8.583490835958899e-56
2088,7.309075293237201e-19,2.2069694085239244e-37,8.909356744454708e-56
2089,7.164345905530266e-19,2.2571952000366514e-37,9.236039223691047e-56
2090,7.022482351711479e-19,2.4256111388615576e-37,9.580145040032383e-56
2091,6.883427884467673e-19,2.5757774500139855e-37,9.938318401082686e-56
2092,6.747126880157917e-19,2.888689481614891e-37,1.0332049678565825e-55
2093,6.613524816563164e-19,2.900883736036833e-37,1.0719613731948801e-55
2094,6.482568251076496e-19,3.0905418116521525e-37,1.1124340473095713e-55
2095,6.354204799325699e-19,3.1309083923304586e-37,1.152623468145079e-55
2096,6.228383114218448e-19,3.1365898816461682e-37,1.1920885705849862e-55
2097,6.105052865403144e-19,3.1475031316364e-37,1.230906805022153e-55
2098,5.984164719135748e-19,3.655747850595222e-37,1.2751004631101e-55
2099,5.865670318545975e-19,3.749344396600223e-37,1.3195280947980767e-55
2100,5.74952226429356e-19,4.0139748188363765e-37,1.3661496313006805e-55
2101,5.635674095608181e-19,4.617095161753293e-37,1.418714414181854e-55
2102,5.524080271704409e-19,5.4600721269168454e-37,1.4796454469251594e-55
2103,5.414696153564666e-19,5.794963712487612e-37,1.5430331464593862e-55
2104,5.307477986083298e-19,7.022385890734194e-37,1.61832588111454e-55
2105,5.202382880563641e-19,8.06437057959072e-37,1.7030784688157102e-55
2106,5.099368797562278e-19,8.365491031450766e-37,1.7892548075618132e-55
2107,4.998394530072393e-19,9.701773404301195e-37,1.8872177538470292e-55
2108,4.899419687040721e-19,1.0410680067688858e-36,1.990257296402275e-55
2109,4.802404677210298e-19,1.1560369118677003e-36,2.1024102287714517e-55
2110,4.7073106932836765e-19,1.301587145194424e-36,2.2261833358356677e-55
2111,4.61409969639938e-19,1.4104033238804067e-36,2.357648435663485e-55
2112,4.522734400915761e-19,1.5980347496189296e-36,2.5036533527555107e-55
2113,4.433178259496469e-19,1.75107953305902e-36,2.6604732790545717e-55
2114,4.345395448490776e-19,1.8319218671755693e-36,2.8212845300980404e-55
2115,4.2593508536038886e-19,1.8859894688805723e-36,2.9835637299088053e-55
2116,4.175010055850514e-19,1.9970713902969508e-36,3.1519983241368907e-55
2117,4.0923393177870236e-19,2.6784535263627686e-36,3.37342805403006e-55
2118,4.0113055700159287e-19,3.54022870682574e-36,3.660306054110966e-55
2119,3.931876397957599e-19,3.588005386062324e-36,3.9452983512667245e-55
2120,3.8540200288841976e-19,3.72825926514852e-36,4.235567080615456e-55
2121,3.7777053192099415e-19,3.745303347897148e-36,4.521388818252246e-55
2122,3.702901742033472e-19,4.3304290433720815e-36,4.845320401405355e-55
2123,3.629579374926471e-19,4.39777035896442e-36,5.1677753341176325e-55
2124,3.557708887964503e-19,4.534822895176093e-36,5.493695263880218e-55
2125,3.4872615319944465e-19,4.535031256480436e-36,5.813176225140828e-55
2126,3.418209127134629e-19,4.7977446332074425e-36,6.1444720299670845e-55
2127,3.350524051502419e-19,5.233822700283308e-36,6.498723715281339e-55
2128,3.284179230165035e-19,5.245076359497142e-36,6.846707369253112e-55
2129,3.219148124309381e-19,6.139855370113793e-36,7.245988953765387e-55
2130,3.1554047206259754e-19,8.462135553799827e-36,7.78539427639495e-55
2131,3.0929235209034665e-19,9.212038278435334e-36,8.360973479921265e-55
2132,3.031679531828827e-19,1.0129766502388682e-35,8.981360788922207e-55
2133,2.971648254989873e-19,1.0206786732816245e-35,9.594087228916061e-55
2134,2.912805677075399e-19,1.1069936828470653e-35,1.0245470849253652e-54
2135,2.855128260269682e-19,1.1681602212955206e-35,1.0919235489048854e-54
2136,2.798592932836978e-19,1.1879218705617886e-35,1.1590831008215665e-54
2137,2.743177079892458e-19,1.2170201110339534e-35,1.226525308325147e-54
2138,2.6888585343560973e-19,1.3243782935453113e-35,1.2984636109704559e-54
2139,2.635615568085385e-19,1.4541010898535085e-35,1.3758842662517322e-54
2140,2.583426883183935e-19,1.491304308601468e-35,1.4537134769055088e-54
2141,2.532271603481891e-19,2.316225914076725e-35,1.572200661393227e-54
2142,2.4821292661853115e-19,2.4186978292614625e-35,1.6934798237665592e-54
2143,2.4329798136907223e-19,2.445448423560414e-35,1.81367227488831e-54
2144,2.3848035855617553e-19,2.455177766530809e-35,1.931953479065866e-54
2145,2.337581310664835e-19,2.5691027637995946e-35,2.0532723560164483e-54
2146,2.2912940994603303e-19,2.8936956178153e-35,2.1872134562398147e-54
2147,2.245923436446621e-19,2.895664845951561e-35,2.3185916901661273e-54
2148,2.20145117275352e-19,3.1374353891455585e-35,2.4581205441122752e-54
2149,2.1578595188826094e-19,3.1386823933058964e-35,2.5949409006119875e-54
2150,2.1151310375910805e-19,3.2241289175563815e-35,2.732703032747273e-54
2151,2.0732486369167113e-19,3.4791951405956515e-35,2.8784200776500176e-54
2152,2.0321955633408074e-19,3.5482581113973794e-35,3.024086978963512e-54
2153,1.9919553950865274e-19,4.002745006548893e-35,3.185158111506019e-54
2154,1.9525120355500555e-19,4.2366774548448727e-35,3.3522669035975295e-54
2155,1.9138497068616308e-19,5.526801299893777e-35,3.565945912049636e-54
2156,1.8759529435743004e-19,6.602419740881314e-35,3.8161562500934127e-54
2157,1.838806586477426e-19,6.682431833437864e-35,4.0643842492538165e-54
2158,1.8023957765329035e-19,7.241300225318275e-35,4.3280458555091076e-54
2159,1.7667059489312455e-19,7.837185900087437e-35,4.6077536691653734e-54
2160,1.7317228272655536e-19,8.072174853901576e-35,4.890143544186151e-54
2161,1.6974324178207257e-19,8.115462792216475e-35,5.16842608616552e-54
2162,1.6638210039757481e-19,8.269346342112958e-35,5.44637050829773e-54
2163,1.6308751407169484e-19,8.751920599240627e-35,5.734710087612185e-54
2164,1.5985816492597156e-19,9.163638616585351e-35,6.030635972994053e-54
2165,1.5669276117769045e-19,9.328316931176957e-35,6.32591486678507e-54
2166,1.5359003662314393e-19,1.0442382556516778e-34,6.649913234445799e-54
2167,1.505487501311412e-19,1.1640669763613302e-34,7.003939351545217e-54
2168,1.4756768514653537e-19,1.2323222494416367e-34,7.371302622301332e-54
2169,1.446456492035825e-19,1.2359365309836675e-34,7.732447718975606e-54
2170,1.4178147344894645e-19,1.3064393523757154e-34,8.106634910773301e-54
2171,1.3897401217413383e-19,1.3225206683301627e-34,8.477927466920925e-54
2172,1.362221423572034e-19,1.3226018507266826e-34,8.841890278204036e-54
2173,1.335247632135343e-19,1.3747576110267269e-34,9.21271452896242e-54
2174,1.3088079575550548e-19,1.4521082735802144e-34,9.59664723105047e-54
2175,1.282891823608785e-19,1.4545234781482316e-34,9.973603483927309e-54
2176,1.257488863497411e-19,1.5346815454503612e-34,1.0363458024754682e-53
2177,1.2325889156981866e-19,1.5946168942516974e-34,1.0760516799020966e-53
2178,1.2081820198999709e-19,1.6577313471368468e-34,1.1165117561531013e-53
2179,1.184258413019032e-19,1.7497293688572833e-34,1.1583715937216763e-53
2180,1.1608085252936149e-19,1.7531016434776762e-34,1.199481630432472e-53
2181,1.137822976455977e-19,2.006814492147615e-34,1.2456093629498105e-53
2182,1.1152925719800887e-19,2.2619729063018796e-34,1.2965725274422924e-53
2183,1.0932082994037661e-19,2.3655350930630073e-34,1.3488136492263523e-53
2184,1.0715613247235023e-19,2.4422265741775783e-34,1.4016804660410417e-53
2185,1.050342988860803e-19,2.4788668947107807e-34,1.4542778963719415e-53
2186,1.0295448041984152e-19,2.4857287836428708e-34,1.5059765426347585e-53
2187,1.0091584511851466e-19,2.716822240662676e-34,1.5613626399072073e-53
2188,9.891757750079846e-20,2.9660750466072816e-34,1.6206327570807213e-53
2189,9.69588782330005e-20,3.0361415396185586e-34,1.6801016391865396e-53
2190,9.50389638092987e-20,3.066505956371491e-34,1.7389759293465908e-53
2191,9.315706623832303e-20,3.2315392067961373e-34,1.7997901871844138e-53
2192,9.131243273595347e-20,3.243945643421049e-34,1.8596290953216163e-53
2193,8.950432542419428e-20,3.4187954157982877e-34,1.921444585208753e-53
2194,8.773202103601104e-20,3.6017137668760146e-34,1.9852779163488963e-53
2195,8.599481062601871e-20,3.606503749023311e-34,2.047930474913693e-53
2196,8.429199928688894e-20,3.828792589551554e-34,2.1131275892803375e-53
2197,8.262290587138284e-20,4.111858925913377e-34,2.1817583558676575e-53
2198,8.098686271987813e-20,4.136870639564889e-34,2.2494393446528677e-53
2199,7.938321539330117e-20,4.340569144232657e-34,2.319046765692579e-53
2200,7.781132241133797e-20,4.683908923731191e-34,2.3926728013462577e-53
2201,7.627055499583743e-20,5.215443086052281e-34,2.4730306489901267e-53
2202,7.476029681929006e-20,5.3326714859653145e-34,2.553567756135328e-53
2203,7.327994375828713e-20,5.673928115145569e-34,2.6375619246669916e-53
2204,7.182890365186697e-20,5.882912370750381e-34,2.722925342592133e-53
2205,7.040659606463854e-20,5.958112310069648e-34,2.8076680260338445e-53
2206,6.901245205460359e-20,6.199937819780006e-34,2.894104087774199e-53
2207,6.764591394556829e-20,6.9604866815538e-34,2.9892217908519585e-53
2208,6.630643510406924e-20,7.6526086741978565e-34,3.0917268648655595e-53
2209,6.499347972070893e-20,7.739216777554238e-34,3.193339328176382e-53
2210,6.37065225958282e-20,7.999209408784761e-34,3.2962857235968674e-53
2211,6.244504892941788e-20,8.138978427983595e-34,3.3989567931806967e-53
2212,6.120855411519063e-20,8.310321424948899e-34,3.5017134866458058e-53
2213,5.999654353873483e-20,8.31587736534567e-34,3.6025027998388893e-53
2214,5.880853237965869e-20,9.114088579290328e-34,3.7107791892089427e-53
2215,5.764404541765904e-20,1.0102281983255299e-33,3.8284189457683906e-53
2216,5.650261684242356e-20,1.0432479360385545e-33,3.9474982462933747e-53
2217,5.538379006730332e-20,1.095966213744622e-33,4.0701178807498373e-53
2218,5.428711754667078e-20,1.1183823811536162e-33,4.192767803246913e-53
2219,5.321216059689441e-20,1.71900723455337e-33,4.377553680596813e-53
2220,5.215848922086211e-20,1.8364708796853927e-33,4.5710573604809495e-53
2221,5.112568193597358e-20,2.169973119199871e-33,4.79517376503314e-53
2222,5.0113325605544646e-20,2.231086810043461e-33,5.02103925062154e-53
2223,4.912101527354416e-20,2.315784037849664e-33,5.250836893365542e-53
2224,4.814835400260904e-20,2.6740729603351333e-33,5.510933613782823e-53
2225,4.719495271526123e-20,2.821593062765248e-33,5.779944659624027e-53
2226,4.6260430038273967e-20,2.9892995716576604e-33,6.059301483426267e-53
2227,4.5344412150116296e-20,3.247636971990624e-33,6.35679083948483e-53
2228,4.444653263141857e-20,3.64855985463075e-33,6.6843875561064e-53
2229,4.356643231840206e-20,3.783763654878142e-33,7.017396713810273e-53
2230,4.2703759159206115e-20,3.92767770312993e-33,7.356226927056531e-53
2231,4.18581680730652e-20,3.95035029986787e-33,7.690265027126768e-53
2232,4.1029320812269563e-20,4.112987372703075e-33,8.031168858881965e-53
2233,4.021688582686403e-20,4.16712046923889e-33,8.369720304642886e-53
2234,3.942053813202125e-20,4.253745622300455e-33,8.708466356719539e-53
2235,3.863995917804546e-20,4.523320944355869e-33,9.061547269843745e-53
2236,3.7874836722947497e-20,4.5334317342685674e-33,9.408410311698005e-53
2237,3.7124864707543e-20,4.564707376911045e-33,9.750750590817382e-53
2238,3.638974313302657e-20,5.322056038028133e-33,1.014198641225137e-52
2239,3.5669177940966144e-20,5.483696662153188e-33,1.0537122506107925e-52
2240,3.4962880895677735e-20,5.4893629773026335e-33,1.0924834591246368e-52
2241,3.427056946892531e-20,5.5441662273566836e-33,1.130866355434776e-52
2242,3.359196672690748e-20,6.018680479669728e-33,1.1717092862031068e-52
2243,3.292680121947951e-20,6.300691604752045e-33,1.2136193134873272e-52
2244,3.2274806871568966e-20,6.381895976336178e-33,1.2552289145425694e-52
2245,3.163572287674378e-20,6.601301543217916e-33,1.2974167761554234e-52
2246,3.100929359288432e-20,6.95170725803829e-33,1.3409643061479587e-52
2247,3.0395268439925e-20,7.639361645451744e-33,1.3878719081765592e-52
2248,2.979340179961708e-20,7.728121183185523e-33,1.4343848915007225e-52
2249,2.920345291727987e-20,7.74810777467596e-33,1.4800947667197058e-52
2250,2.8625185805493937e-20,7.7661672536461e-33,1.5250039577938303e-52
2251,2.805836914970443e-20,8.195532333536158e-33,1.5714576000909275e-52
2252,2.750277621569158e-20,8.283349543879921e-33,1.6174793048563099e-52
2253,2.6958184758873392e-20,9.48894145296382e-33,1.6691552693516307e-52
2254,2.6424376935406197e-20,1.0303487070567879e-32,1.724156089424253e-52
2255,2.5901139215042696e-20,1.0749707723596698e-32,1.7804026150629395e-52
2256,2.5388262295718526e-20,1.1028351478186747e-32,1.8369644843765054e-52
2257,2.488554101982714e-20,1.21458296632995e-32,1.898024154227439e-52
2258,2.4392774292155498e-20,1.2305377884528736e-32,1.9586609621566614e-52
2259,2.390976499944187e-20,1.43986049790603e-32,2.0282075622266498e-52
2260,2.343631993152914e-20,1.5035311919517394e-32,2.0993915049549e-52
2261,2.2972249704077622e-20,1.538345618958527e-32,2.170781545083813e-52
2262,2.2517368682808315e-20,1.690448769381454e-32,2.247676851345781e-52
2263,2.207149490924788e-20,1.72981080285302e-32,2.324804578367149e-52
2264,2.1634450027941508e-20,1.737198109258669e-32,2.4007279325138097e-52
2265,2.1206059215109645e-20,1.7571648441882512e-32,2.4760032601019476e-52
2266,2.0786151108714902e-20,1.825392939999664e-32,2.552652989388107e-52
2267,2.0374557739916023e-20,1.881262640383688e-32,2.6300845121632067e-52
2268,1.997111446587765e-20,2.0680666354199984e-32,2.7135192695955434e-52
2269,1.957565990391056e-20,2.1130231902667027e-32,2.7970797356088656e-52
2270,1.918803586691745e-20,2.285066014317669e-32,2.8856543869354223e-52
2271,1.8808087300114862e-20,2.4300780623659104e-32,2.977984854636856e-52
2272,1.8435662219010297e-20,2.439219767117131e-32,3.0688275165969015e-52
2273,1.8070611648605308e-20,2.4957488182966313e-32,3.159934969567578e-52
2274,1.7712789563804592e-20,2.7313860949193775e-32,3.2576699962555518e-52
2275,1.7362052831002947e-20,2.8896708680616794e-32,3.359021368169157e-52
2276,1.701826115083083e-20,2.895721473855519e-32,3.458573863249884e-52
2277,1.6681277002032342e-20,2.928277597628993e-32,3.5572521766181525e-52
2278,1.6350965586454537e-20,3.06106355679216e-32,3.658362600279917e-52
2279,1.6027194775127215e-20,3.262789147746266e-32,3.764002189235496e-52
2280,1.5709835055408607e-20,3.4728855787289894e-32,3.874217588623519e-52
2281,1.5398759479179535e-20,3.610145001798235e-32,3.986520382294008e-52
2282,1.5093843612061555e-20,3.8090781437918513e-32,4.102665218807452e-52
2283,1.479496548364244e-20,3.896075304218941e-32,4.219110388317942e-52
2284,1.450200553868551e-20,4.2865991814847506e-32,4.344690574343961e-52
2285,1.421484658930671e-20,4.520616143345723e-32,4.474504112570761e-52
2286,1.3933373768097547e-20,5.120579723389882e-32,4.618634514667659e-52
2287,1.365747448217632e-20,5.498442442671977e-32,4.770336149028876e-52
2288,1.3387038368150147e-20,5.672908084626766e-32,4.923752070792288e-52
2289,1.3121957247967363e-20,5.761389993982162e-32,5.076475642133755e-52
2290,1.2862125085645622e-20,5.883080226454853e-32,5.229336987768959e-52
2291,1.2607437944855337e-20,6.271108576585701e-32,5.389054059064564e-52
2292,1.2357793947344407e-20,6.303176345412419e-32,5.546409073053073e-52
2293,1.2113093232185287e-20,6.374681985843427e-32,5.702397997137857e-52
2294,1.1873237915829017e-20,6.997821464643221e-32,5.870244465258527e-52
2295,1.1638132052951114e-20,7.194079933375775e-32,6.039381502293419e-52
2296,1.140768159807147e-20,7.214093315230924e-32,6.205630610897336e-52
2297,1.1181794367935587e-20,8.520509391378975e-32,6.398098037473873e-52
2298,1.0960380004639375e-20,9.221501628036795e-32,6.602275328634547e-52
2299,1.0743349939485447e-20,9.288230214680096e-32,6.803857849500218e-52
2300,1.0530617357553812e-20,9.800422743955429e-32,7.012344772934534e-52
2301,1.0322097162975304e-20,9.896453545721429e-32,7.218705814833633e-52
2302,1.0117705944891856e-20,1.0097953974922621e-31,7.425099126142137e-52
2303,9.917361944090837e-21,1.0498598437042359e-31,7.635432247510176e-52
2304,9.72098502030078e-21,1.0862701620263824e-31,7.848750640333843e-52
2305,9.528496620133638e-21,1.1812148987130493e-31,8.076120806440712e-52
2306,9.33981974566293e-21,1.18856745214498e-31,8.300375998409038e-52
2307,9.154878923623012e-21,1.3452232566025528e-31,8.549162693312331e-52
2308,8.973600175219288e-21,1.4415063749971834e-31,8.81047716478781e-52
2309,8.795910986535186e-21,1.4766109234968037e-31,9.072854961786038e-52
2310,8.621740279526076e-21,1.5908735971069928e-31,9.34993854095629e-52
2311,8.451018383586907e-21,1.6996428250583618e-31,9.640104786469659e-52
2312,8.283677007682859e-21,1.7284840512540418e-31,9.929351685834713e-52
2313,8.119649213032443e-21,1.815071244320294e-31,1.0227073819173957e-51
2314,7.958869386330616e-21,1.9046823483089921e-31,1.0533308317057106e-51
2315,7.80127321350305e-21,1.9102611679548866e-31,1.0834358166227911e-51
2316,7.646797653979195e-21,1.9531729637432785e-31,1.1136075652649021e-51
2317,7.495380915475591e-21,2.0261277057169175e-31,1.1442865301640467e-51
2318,7.346962429277977e-21,2.153602344327239e-31,1.1762499701457148e-51
2319,7.201482826012827e-21,2.185827182022337e-31,1.2080492972703939e-51
2320,7.058883911899183e-21,2.208511356762413e-31,1.2395424293985909e-51
2321,6.919108645469958e-21,2.3053624376195473e-31,1.271765694292011e-51
2322,6.78210111475498e-21,2.3080052458501276e-31,1.303387104253125e-51
2323,6.647806514915077e-21,2.333793980759929e-31,1.334728697128618e-51
2324,6.516171126319789e-21,2.3747523190560247e-31,1.365988841562268e-51
2325,6.387142293058423e-21,2.576524960260981e-31,1.3992334425113944e-51
2326,6.260668401877313e-21,2.578180091584052e-31,1.431840689346225e-51
2327,6.13669886153369e-21,2.65819278872591e-31,1.4647941831625333e-51
2328,6.0151840825583805e-21,2.7667311458250326e-31,1.4984140555294367e-51
2329,5.89607545741966e-21,2.824166758624006e-31,1.5320523175076548e-51
2330,5.779325341079253e-21,3.33314822954348e-31,1.570966861865557e-51
2331,5.664887031934018e-21,3.358044535255824e-31,1.6093957557304644e-51
2332,5.552714753134349e-21,3.5111369990311854e-31,1.6487809795663802e-51
2333,5.442763634273158e-21,3.829470164015827e-31,1.6908864324842892e-51
2334,5.334989693436787e-21,3.9903027483185545e-31,1.7338914977159385e-51
2335,5.229349819611935e-21,4.0372402565521e-31,1.776540852846216e-51
2336,5.125801755440559e-21,4.385184399755019e-31,1.8219485884091308e-51
2337,5.024304080316258e-21,4.528300162360822e-31,1.8679097822835928e-51
2338,4.924816193815733e-21,5.703158892529269e-31,1.924649304743034e-51
2339,4.827298299457791e-21,5.957620099439691e-31,1.9827467614912254e-51
2340,4.731711388784501e-21,5.98809302447553e-31,2.0399850927946147e-51
2341,4.638017225757018e-21,6.098284441952457e-31,2.09712245846384e-51
2342,4.546178331460893e-21,6.1120726732426295e-31,2.1532550580806563e-51
2343,4.4561579691139035e-21,6.196081629827288e-31,2.209032409425514e-51
2344,4.3679201293707594e-21,6.48290601097711e-31,2.2662361715921603e-51
2345,4.281429515919107e-21,6.5413011932334885e-31,2.3228122868896393e-51
2346,4.1966515313602785e-21,6.954351108139289e-31,2.3817698739758897e-51
